scenario_id,emissionBased,sampleFraction,startDay,adlWorstCase,btcBaseRate,btcRateMultiplier,btcPositionMultiplier,btcReferenceNotional,ethBaseRate,ethRateMultiplier,ethPositionMultiplier,ethReferenceNotional,stakerPct,nTrades,nLiquidated,liqPct,finalLp,finalPaper,finalStakers,finalFrontend,traderLoss,traderWin,traderNet,lpGained,lpLost,lpMin,lpMax,totalVolume,maxOi,marginalMintRate,feesPerStakedPaper,costPerPaper,tailProgress,maxDebt,maxQueueLen,totalQueued,totalQueuePaid,queueRemaining,debtRemaining,avgQueueWait,finalBtcLp,finalEthLp,btcNTrades,ethNTrades,btcNLiq,ethNLiq,btcLiqPct,ethLiqPct,btcTraderLoss,ethTraderLoss,btcTraderWin,ethTraderWin
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d98_adl=on_emOn,True,0.5,98,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1176097,974839,82.89,4999996.45,3827448235.12,43205425.75,544714.82,53648610.05,4898473.03,-48750137.02,9914926.92,4898473.03,488121.84,5000000.0,60559524565.43,2148008052.03,49.0623,0.011288,0.014017,51319618.74,0.0,0,0,0,0,0.0,0,3145981.7,1870472.19,935155,240942,755604,219235,80.8,90.991,37885129.48,15763480.57,3815443.16,1083029.87
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d0_adl=off_emOff,False,0.75,0,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2700332,2246181,83.18,4999996.2,7856623917.6,184899889.41,2153803.52,211985246.9,19931557.77,-192053689.13,24999406.32,19931557.77,907873.33,5000000.0,262176512732.69,4795540136.89,13.2438,0.023534,0.026982,209743064.93,49.4,2,2,2,0,-0.0,0.0,1336140.08,3731708.47,1962778,737554,1571419,674762,80.061,91.486,128562288.7,83422958.19,13651790.32,6279767.45
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d0_adl=off_emOn,True,0.75,0,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2700332,2246181,83.18,4999998.93,5868572550.99,93083740.05,1104772.58,108829497.27,9640985.7,-99188511.56,14673890.09,9640985.7,907873.33,5000000.0,127418846336.34,4795540136.89,28.0466,0.015861,0.018544,106590100.77,49.4,2,2,2,0,-0.0,0.0,1943908.67,3088995.72,1962778,737554,1571419,674762,80.061,91.486,61394760.32,47434736.95,6112997.75,3527987.96
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d0_adl=on_emOff,False,0.75,0,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2700332,2246181,83.18,4999996.2,7856623917.6,184846048.54,2153864.25,211985246.9,19985337.91,-191999908.99,25053307.93,19985337.91,907873.33,5000000.0,262176512732.69,4795540136.89,13.2438,0.023527,0.026982,209743064.93,49.4,2,2,2,0,-0.0,0.0,1323360.6,3744609.42,1962778,737554,1571419,674762,80.061,91.486,128562288.7,83422958.19,13699837.6,6285500.31
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d0_adl=on_emOn,True,0.75,0,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2700332,2246181,83.18,4999998.93,5868572550.99,93057417.65,1104802.27,108829497.27,9667278.41,-99162218.86,14700242.19,9667278.41,907873.33,5000000.0,127418846336.34,4795540136.89,28.0466,0.015857,0.018544,106590100.77,49.4,2,2,2,0,-0.0,0.0,1937734.37,3095229.41,1962778,737554,1571419,674762,80.061,91.486,61394760.32,47434736.95,6136455.26,3530823.15
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d105_adl=off_emOff,False,0.75,105,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1692422,1401344,82.8,4999996.2,5826790133.85,91894507.98,1090040.52,107408064.17,9423519.47,-97984544.7,14455435.42,9423519.47,1228840.07,5000000.0,124948619192.63,3326991054.32,28.3958,0.015771,0.018433,105192732.53,0.0,0,0,0,0,0.0,0,2728381.85,2303534.11,1349789,342633,1089627,311717,80.726,90.977,76023650.14,31384414.03,7715694.03,1707825.44
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d105_adl=off_emOn,True,0.75,105,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1692422,1401344,82.8,4999998.43,4518591276.74,57708314.89,701373.76,69161387.81,5751700.73,-63409687.07,10771218.92,5751700.73,1228840.07,5000000.0,76997561008.15,3326991054.32,41.2027,0.012771,0.015306,66946915.14,0.0,0,0,0,0,0.0,0,2995911.78,2023606.41,1349789,342633,1089627,311717,80.726,90.977,48968089.94,20193297.86,4737014.32,1014686.41
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d105_adl=on_emOff,False,0.75,105,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1692422,1401344,82.8,4999996.2,5826790133.85,91894424.71,1090040.61,107408064.17,9423602.64,-97984461.52,14455518.78,9423602.64,1228840.07,5000000.0,124948619192.63,3326991054.32,28.3958,0.015771,0.018433,105192732.53,0.0,0,0,0,0,0.0,0,2728382.02,2303534.12,1349789,342633,1089627,311717,80.726,90.977,76023650.14,31384414.03,7715772.88,1707829.76
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d105_adl=on_emOn,True,0.75,105,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1692422,1401344,82.8,4999998.43,4518591276.74,57708255.79,701373.82,69161387.81,5751759.76,-63409628.05,10771278.08,5751759.76,1228840.07,5000000.0,76997561008.15,3326991054.32,41.2027,0.012771,0.015306,66946915.14,0.0,0,0,0,0,0.0,0,2995911.91,2023606.41,1349789,342633,1089627,311717,80.726,90.977,48968089.94,20193297.86,4737071.48,1014688.28
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d112_adl=off_emOff,False,0.75,112,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1603093,1322625,82.5,4999996.2,5641276859.59,86309719.41,1027092.82,101207165.65,8870357.23,-92336808.43,13900395.75,8870357.23,1696503.55,5000000.0,117505986890.88,3326991054.32,30.0092,0.0153,0.01794,99055580.25,0.0,0,0,0,0,0.0,0,2750992.69,2279045.84,1283365,319728,1032388,290237,80.444,90.776,71630390.87,29576774.78,7216171.56,1654185.66
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d112_adl=off_emOn,True,0.75,112,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1603093,1322625,82.5,4999998.38,4395182788.48,55118564.7,672342.56,66299481.08,5508575.45,-60790905.63,10527269.32,5508575.45,1696503.55,5000000.0,73692282866.4,3326991054.32,42.4644,0.012541,0.015085,64148681.1,0.0,0,0,0,0,0.0,0,2993877.05,2024816.82,1283365,319728,1032388,290237,80.444,90.776,46891208.28,19408272.8,4492566.87,1016008.58
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d112_adl=on_emOff,False,0.75,112,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1603093,1322625,82.5,4999996.2,5641276859.59,86309636.14,1027092.91,101207165.65,8870440.4,-92336725.25,13900479.11,8870440.4,1696503.55,5000000.0,117505986890.88,3326991054.32,30.0092,0.0153,0.01794,99055580.25,0.0,0,0,0,0,0.0,0,2750992.86,2279045.85,1283365,319728,1032388,290237,80.444,90.776,71630390.87,29576774.78,7216250.41,1654189.99
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d112_adl=on_emOn,True,0.75,112,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1603093,1322625,82.5,4999998.38,4395182788.48,55118501.45,672342.63,66299481.08,5508638.62,-60790842.46,10527332.63,5508638.62,1696503.55,5000000.0,73692282866.4,3326991054.32,42.4644,0.012541,0.015085,64148681.1,0.0,0,0,0,0,0.0,0,2993877.19,2024816.82,1283365,319728,1032388,290237,80.444,90.776,46891208.28,19408272.8,4492628.11,1016010.51
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d119_adl=off_emOff,False,0.75,119,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1527636,1256265,82.24,4999996.2,5465487954.11,81040403.13,968027.59,95387512.67,8379085.75,-87008426.92,13407386.87,8379085.75,643433.9,5000000.0,110792056224.14,2929270606.08,31.6852,0.014828,0.017453,93183075.39,0.0,0,0,0,0,0.0,0,2802586.61,2225714.51,1225929,301707,982536,273729,80.146,90.727,67555152.7,27832359.97,6794034.64,1585051.11
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d119_adl=off_emOn,True,0.75,119,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1527636,1256265,82.24,4999998.33,4282178309.75,52654434.89,645051.87,63608080.15,5308595.05,-58299485.1,10326535.52,5308595.05,643433.9,5000000.0,70869057367.42,2929270606.08,43.759,0.012296,0.014854,61404358.84,0.0,0,0,0,0,0.0,0,3014860.36,2003080.11,1225929,301707,982536,273729,80.146,90.727,44983939.88,18624140.27,4307640.37,1000954.68
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d119_adl=on_emOff,False,0.75,119,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1527636,1256265,82.24,4999996.2,5465487954.11,81040319.87,968027.68,95387512.67,8379168.92,-87008343.75,13407470.23,8379168.92,643433.9,5000000.0,110792056224.14,2929270606.08,31.6852,0.014828,0.017453,93183075.39,0.0,0,0,0,0,0.0,0,2802586.78,2225714.52,1225929,301707,982536,273729,80.146,90.727,67555152.7,27832359.97,6794113.49,1585055.44
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d119_adl=on_emOn,True,0.75,119,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1527636,1256265,82.24,4999998.33,4282178309.75,52654366.95,645051.95,63608080.15,5308662.92,-58299417.23,10326603.54,5308662.92,643433.9,5000000.0,70869057367.42,2929270606.08,43.759,0.012296,0.014854,61404358.84,0.0,0,0,0,0,0.0,0,3014860.51,2003080.12,1225929,301707,982536,273729,80.146,90.727,44983939.88,18624140.27,4307706.24,1000956.67
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d126_adl=off_emOff,False,0.75,126,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1453002,1196039,82.32,4999996.2,5329318918.42,76952333.17,921809.81,90838021.01,7963881.83,-82874139.18,12990737.23,7963881.83,583927.44,5000000.0,105809372767.37,2929270606.08,33.1349,0.014439,0.017045,88467393.55,0.0,0,0,0,0,0.0,0,2736565.36,2290290.03,1170390,282612,938155,257884,80.157,91.25,64294323.57,26543697.45,6444795.61,1519086.22
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d126_adl=off_emOn,True,0.75,126,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1453002,1196039,82.32,4999998.29,4198395229.13,50767707.81,623709.0,61508338.2,5116923.11,-56391415.09,10134172.63,5116923.11,583927.44,5000000.0,68980503736.27,2929270606.08,44.873,0.012092,0.01465,59138372.35,0.0,0,0,0,0,0.0,0,2945056.91,2072192.6,1170390,282612,938155,257884,80.157,91.25,43415804.52,18092533.68,4138160.68,978762.43
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d126_adl=on_emOff,False,0.75,126,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1453002,1196039,82.32,4999996.2,5329318918.42,76952249.91,921809.9,90838021.01,7963965.01,-82874056.01,12990820.59,7963965.01,583927.44,5000000.0,105809372767.37,2929270606.08,33.1349,0.014439,0.017045,88467393.55,0.0,0,0,0,0,0.0,0,2736565.54,2290290.04,1170390,282612,938155,257884,80.157,91.25,64294323.57,26543697.45,6444874.47,1519090.54
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d126_adl=on_emOn,True,0.75,126,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1453002,1196039,82.32,4999998.29,4198395229.13,50767635.42,623709.08,61508338.2,5116995.41,-56391342.79,10134245.09,5116995.41,583927.44,5000000.0,68980503736.27,2929270606.08,44.873,0.012092,0.01465,59138372.35,0.0,0,0,0,0,0.0,0,2945056.62,2072193.06,1170390,282612,938155,257884,80.157,91.25,43415804.52,18092533.68,4138230.93,978764.48
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d133_adl=off_emOff,False,0.75,133,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1390916,1142949,82.17,4999996.2,5164331552.67,72946606.33,875958.12,86324924.14,7502363.5,-78822560.65,12527777.45,7502363.5,487296.15,5000000.0,100612764167.58,2929270606.08,34.5547,0.014125,0.016716,84139933.39,0.0,0,0,0,0,0.0,0,2810395.21,2215018.75,1125671,265245,901077,241872,80.048,91.188,61237101.19,25087822.96,6041304.18,1461059.32
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d133_adl=off_emOn,True,0.75,133,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1390916,1142949,82.17,4999998.25,4083120096.08,48737916.58,600173.71,59193015.11,4854926.57,-54338088.54,9871411.94,4854926.57,487296.15,5000000.0,66578069685.0,2929270606.08,45.9593,0.011936,0.014497,57008635.5,0.0,0,0,0,0,0.0,0,3000944.35,2015541.02,1125671,265245,901077,241872,80.048,91.188,41884842.7,17308172.41,3893729.22,961197.35
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d133_adl=on_emOff,False,0.75,133,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1390916,1142949,82.17,4999996.2,5164331552.67,72946523.51,875958.21,86324924.14,7502446.22,-78822477.93,12527860.36,7502446.22,487296.15,5000000.0,100612764167.58,2929270606.08,34.5547,0.014125,0.016716,84139933.39,0.0,0,0,0,0,0.0,0,2810316.81,2215097.33,1125671,265245,901077,241872,80.048,91.188,61237101.19,25087822.96,6041382.57,1461063.64
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d133_adl=on_emOn,True,0.75,133,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1390916,1142949,82.17,4999998.25,4083120096.08,48737839.93,600173.8,59193015.11,4855003.13,-54338011.97,9871488.67,4855003.13,487296.15,5000000.0,66578069685.0,2929270606.08,45.9593,0.011936,0.014497,57008635.5,0.0,0,0,0,0,0.0,0,3000944.51,2015541.03,1125671,265245,901077,241872,80.048,91.188,41884842.7,17308172.41,3893803.68,961199.45
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d140_adl=off_emOff,False,0.75,140,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1331636,1091205,81.94,4999996.2,5012316711.09,68982686.58,832531.42,82033054.74,7217840.54,-74815214.2,12242238.49,7217840.54,645475.22,5000000.0,95681714075.11,2929270606.08,36.0518,0.013763,0.016366,79856400.27,0.0,0,0,0,0,0.0,0,2798499.86,2225898.1,1082672,248964,864278,226927,79.828,91.149,58351441.71,23681613.03,5820857.32,1396983.21
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d140_adl=off_emOn,True,0.75,140,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1331636,1091205,81.94,4999998.2,3981664079.75,46673510.63,578292.58,57021946.48,4770145.06,-52251801.41,9786289.5,4770145.06,645475.22,5000000.0,64374618587.5,2929270606.08,47.1034,0.011722,0.014321,54845851.67,0.0,0,0,0,0,0.0,0,2974681.08,2041463.35,1082672,248964,864278,226927,79.828,91.149,40480409.08,16541537.39,3832889.36,937255.7
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d140_adl=on_emOff,False,0.75,140,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1331636,1091205,81.94,4999996.2,5012321735.48,68982603.77,832531.52,82033054.74,7217923.26,-74815131.48,12242321.39,7217923.26,645475.22,5000000.0,95681714075.11,2929270606.08,36.0518,0.013763,0.016366,79856321.7,0.0,0,0,0,0,0.0,0,2798500.03,2225898.11,1082672,248964,864278,226927,79.828,91.149,58351441.71,23681613.03,5820935.72,1396987.53
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d140_adl=on_emOn,True,0.75,140,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1331636,1091205,81.94,4999998.2,3981670052.5,46673464.48,578293.06,57021985.05,4770229.3,-52251755.74,9786373.93,4770229.3,645475.22,5000000.0,64374667886.75,2929270606.08,47.1034,0.011722,0.014321,54845811.67,0.0,0,0,0,0,0.0,0,2974680.04,2041464.59,1082672,248964,864278,226927,79.828,91.149,40480436.13,16541548.92,3832970.7,937258.6
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d147_adl=off_emOff,False,0.75,147,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1290730,1057129,81.9,4999996.2,4914599894.35,66206961.53,802313.49,79044847.78,7035576.55,-72009271.23,12059302.79,7035576.55,448244.84,5000000.0,91979403281.39,2929270606.08,37.2246,0.013471,0.016084,76682847.94,0.0,0,0,0,0,0.0,0,2782336.14,2241390.1,1050982,239748,838562,218567,79.788,91.165,56376941.78,22667906.0,5671223.1,1364353.46
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d147_adl=off_emOn,True,0.75,147,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1290730,1057129,81.9,4999998.17,3922978442.54,45285517.29,563813.89,55583037.1,4733707.74,-50849329.35,9749672.96,4733707.74,448244.84,5000000.0,62647392378.67,2929270606.08,47.9909,0.011544,0.014169,53221559.75,0.0,0,0,0,0,0.0,0,2934794.51,2081170.71,1050982,239748,838562,218567,79.788,91.165,39594470.93,15988566.17,3800124.2,933583.54
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d147_adl=on_emOff,False,0.75,147,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1290730,1057129,81.9,4999996.2,4914599894.35,66206957.2,802313.5,79044847.78,7035580.88,-72009266.9,12059307.12,7035580.88,448244.84,5000000.0,91979403281.39,2929270606.08,37.2246,0.013471,0.016084,76682847.94,0.0,0,0,0,0,0.0,0,2782336.14,2241390.11,1050982,239748,838562,218567,79.788,91.165,56376941.78,22667906.0,5671223.1,1364357.78
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d147_adl=on_emOn,True,0.75,147,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1290730,1057129,81.9,4999998.17,3922978442.54,45285515.08,563813.9,55583037.1,4733709.95,-50849327.15,9749675.17,4733709.95,448244.84,5000000.0,62647392378.67,2929270606.08,47.9909,0.011544,0.014169,53221559.75,0.0,0,0,0,0,0.0,0,2934794.51,2081170.71,1050982,239748,838562,218567,79.788,91.165,39594470.93,15988566.17,3800124.2,933585.75
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d14_adl=off_emOff,False,0.75,14,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2585358,2144745,82.96,4999996.2,7663601615.92,170701092.8,1994570.8,196296531.05,18600871.25,-177695659.81,23664078.43,18600871.25,1252416.99,5000000.0,241069121698.95,4795540136.89,14.6274,0.022274,0.025614,193760381.76,0.0,0,0,0,0,0.0,0,545604.34,4517602.84,1911279,674079,1529139,615606,80.006,91.325,122097911.64,74198619.41,12973957.02,5626914.23
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d14_adl=off_emOn,True,0.75,14,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2585358,2144745,82.96,4999998.88,5743789867.88,88267101.6,1053593.03,103755619.68,9434926.17,-94320693.51,14466998.71,9434926.17,1252416.99,5000000.0,121392532842.51,4795540136.89,29.4243,0.015367,0.018064,101221899.15,0.0,0,0,0,0,0.0,0,1106947.67,3925124.87,1911279,674079,1529139,615606,80.006,91.325,60345201.45,43410418.23,6070096.66,3364829.51
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d14_adl=on_emOff,False,0.75,14,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2585358,2144745,82.96,4999996.2,7663601615.92,170647251.93,1994631.53,196296531.05,18654651.39,-177641879.66,23717980.03,18654651.39,1252416.99,5000000.0,241069121698.95,4795540136.89,14.6274,0.022267,0.025614,193760381.76,0.0,0,0,0,0,0.0,0,532824.86,4530503.78,1911279,674079,1529139,615606,80.006,91.325,122097911.64,74198619.41,13022004.3,5632647.09
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d14_adl=on_emOn,True,0.75,14,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,2585358,2144745,82.96,4999998.88,5743789867.88,88237658.85,1053626.24,103755619.68,9464335.7,-94291283.98,14496474.67,9464335.7,1252416.99,5000000.0,121392532842.51,4795540136.89,29.4243,0.015362,0.018064,101221899.15,0.0,0,0,0,0,0.0,0,1100053.55,3932085.42,1911279,674079,1529139,615606,80.006,91.325,60345201.45,43410418.23,6096329.59,3368006.11
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d154_adl=off_emOff,False,0.75,154,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1256959,1030338,81.97,4999996.2,4822887463.33,64211975.52,778672.38,76728666.89,6738022.78,-69990644.1,11760790.4,6738022.78,604069.49,5000000.0,89207507076.81,2929270606.08,38.0887,0.013314,0.015909,74438978.82,0.0,0,0,0,0,0.0,0,2894756.21,2128011.41,1024227,232732,817789,212549,79.845,91.328,54828578.54,21900088.35,5446677.84,1291344.94
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d154_adl=off_emOn,True,0.75,154,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1256959,1030338,81.97,4999998.14,3859498519.7,44261110.51,551133.87,54346354.7,4534112.18,-49812242.52,9549450.98,4534112.18,604069.49,5000000.0,61246760990.99,2929270606.08,48.6426,0.011468,0.014081,52057165.86,0.0,0,0,0,0,0.0,0,3053951.23,1961387.56,1024227,232732,817789,212549,79.845,91.328,38809848.74,15536505.96,3653865.49,880246.69
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d154_adl=on_emOff,False,0.75,154,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1256959,1030338,81.97,4999996.2,4822887463.33,64211971.2,778672.38,76728666.89,6738027.11,-69990639.78,11760794.74,6738027.11,604069.49,5000000.0,89207507076.81,2929270606.08,38.0887,0.013314,0.015909,74438978.82,0.0,0,0,0,0,0.0,0,2894756.21,2128011.42,1024227,232732,817789,212549,79.845,91.328,54828578.54,21900088.35,5446677.84,1291349.27
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d154_adl=on_emOn,True,0.75,154,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1256959,1030338,81.97,4999998.14,3859498519.7,44261108.26,551133.88,54346354.7,4534114.42,-49812240.28,9549453.22,4534114.42,604069.49,5000000.0,61246760990.99,2929270606.08,48.6426,0.011468,0.014081,52057165.86,0.0,0,0,0,0,0.0,0,3053951.23,1961387.57,1024227,232732,817789,212549,79.845,91.328,38809848.74,15536505.96,3653865.49,880248.93
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d161_adl=off_emOff,False,0.75,161,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1206093,987582,81.88,4999996.2,4666802384.19,60716665.35,738590.7,72788494.69,6333242.43,-66455252.25,11354650.14,6333242.43,508847.44,5000000.0,84048823903.37,2929270606.08,39.6604,0.01301,0.015597,70547189.67,0.0,0,0,0,0,0.0,0,3188997.23,1832410.48,984403,221690,784920,202662,79.736,91.417,52210341.58,20578153.11,5137535.8,1195706.64
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d161_adl=off_emOn,True,0.75,161,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1206093,987582,81.88,4999998.1,3753463985.1,42417705.88,529692.18,52242183.1,4294786.93,-47947396.17,9309325.73,4294786.93,508847.44,5000000.0,58401083334.27,2929270606.08,49.8262,0.011301,0.013918,50001339.53,0.0,0,0,0,0,0.0,0,3327811.9,1686726.9,984403,221690,784920,202662,79.736,91.417,37497806.03,14744377.07,3478282.98,816503.94
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d161_adl=on_emOff,False,0.75,161,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1206093,987582,81.88,4999996.2,4666802384.19,60716661.02,738590.7,72788494.69,6333246.76,-66455247.93,11354654.48,6333246.76,508847.44,5000000.0,84048823903.37,2929270606.08,39.6604,0.01301,0.015597,70547189.67,0.0,0,0,0,0,0.0,0,3188997.23,1832410.49,984403,221690,784920,202662,79.736,91.417,52210341.58,20578153.11,5137535.8,1195710.96
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d161_adl=on_emOn,True,0.75,161,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1206093,987582,81.88,4999998.1,3753463985.1,42417703.58,529692.19,52242183.1,4294789.23,-47947393.87,9309328.04,4294789.23,508847.44,5000000.0,58401083334.27,2929270606.08,49.8262,0.011301,0.013918,50001339.53,0.0,0,0,0,0,0.0,0,3327811.9,1686726.91,984403,221690,784920,202662,79.736,91.417,37497806.03,14744377.07,3478282.98,816506.24
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d168_adl=off_emOff,False,0.75,168,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1159311,947656,81.74,4999996.2,4526814193.0,57562310.2,702821.76,69268191.45,6003063.29,-63265128.16,11023339.19,6003063.29,403021.65,5000000.0,80082804209.6,2929270606.08,41.1843,0.012716,0.015302,66988677.28,0.0,0,0,0,0,0.0,0,2711313.07,2308962.83,947283,212028,753734,193922,79.568,91.461,49667227.67,19600963.79,4875277.14,1127786.15
br=0.1_btcRN=100000_ethRN=100000_flow=75%_start=d168_adl=off_emOn,True,0.75,168,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1159311,947656,81.74,4999998.05,3660183767.35,40733269.79,510483.93,50353540.39,4109788.61,-46243751.77,9123683.71,4109788.61,403021.65,5000000.0,56508357708.41,2929270606.08,50.9752,0.011129,0.013757,48074456.07,0.0,0,0,0,0,0.0,0,2837823.54,2176071.56,947283,212028,753734,193922,79.568,91.461,36112783.56,14240756.83,3333700.58,776088.03
